smiles,finger_prints
CC1CN1C1C2CCC12,[0 0 0 ... 0 0 0]
CCC(O)C1=CN=CN1,[0 1 0 ... 0 0 0]
CC12CCC3OC1C23,[0 0 0 ... 0 0 0]
O=CC12CC3C1C2C3=O,[0 0 0 ... 0 0 0]
O=C(C#CC#N)C1CN1,[0 0 0 ... 0 0 0]
N=C1COC(=O)O1,[0 0 0 ... 0 0 0]
CC12CC1CC2(C)C#C,[0 0 0 ... 0 0 0]
C1C=C(COCO1)C=O,[0 0 0 ... 0 0 0]
N#CC1CC2CC(C2)O1,[0 0 0 ... 0 0 0]
CC1COC1C(O)C#C,[0 1 0 ... 0 0 0]
CC1(C)C2C3N2CC13C,[0 0 0 ... 0 0 0]
CC1NC11CC2(O)CC12,[0 0 0 ... 0 0 0]
c1cnc([nH]1)C#CC=O,[0 0 0 ... 0 0 0]
CN(C)C(CC=O)C#N,[0 1 0 ... 0 0 0]
CC(C=O)C(=O)N(C)C,[0 1 0 ... 0 0 0]
CC1(CC=CCO1)C,[0 0 0 ... 0 0 0]
CC1C2C3CC(C3)N12,[0 0 0 ... 0 0 0]
CC12CC1C1CC2CO1,[0 0 0 ... 0 0 0]
C1C2CCOCC1C=C2,[0 0 0 ... 0 0 0]
CN(CC#N)C(=O)C#C,[0 0 0 ... 0 0 0]
COC1C2C3C1CN23,[0 0 0 ... 0 0 0]
C1N=C2NC=CC22OC12,[0 0 0 ... 1 0 0]
OC12C3NC1CC23C#C,[0 0 0 ... 0 0 0]
CC1CC23CC=CC12O3,[0 0 0 ... 0 0 0]
CC1OC1C1CC2CN12,[0 0 0 ... 0 0 0]
CN=C1N=CNC(O)=N1,[0 0 0 ... 0 0 0]
CC1C2OC(C)(C)OC12,[0 0 0 ... 0 0 0]
C#CC1CC2(CO2)CO1,[0 0 0 ... 0 0 0]
O=C1CCC2(CN2)CN1,[0 0 0 ... 0 0 0]
OC1C2OCC12C1CN1,[0 0 0 ... 0 0 0]
CC1CC1CC#N,[0 0 0 ... 0 0 0]
COC1CC1(O)C#N,[0 0 0 ... 0 0 0]
C#CCOCC1(CC1)O,[0 0 0 ... 0 0 0]
C#CCC1OC1C1CO1,[0 0 0 ... 0 0 0]
N=C1CC(=O)C(=O)CO1,[0 0 0 ... 0 0 0]
CC(C)(C=O)OCC#N,[0 0 0 ... 0 0 0]
CC1(C)CC2CC2CO1,[0 0 0 ... 0 0 0]
CC12CCC1=CC(=O)O2,[0 0 0 ... 0 0 0]
C1NC2=NCC3OC3C12,[0 0 0 ... 0 0 0]
C1C23CCC12COCC3,[0 0 0 ... 0 0 0]
CC12CC(C3CO3)C1O2,[0 0 0 ... 0 0 0]
O=C1C=CC2CC2C1=O,[0 0 0 ... 0 0 0]
CC12C3OC(C13)C2C#N,[0 0 0 ... 0 0 0]
N=C1OCC(=O)N2CC12,[0 0 0 ... 0 0 0]
O=C1OC2CC3OCC123,[0 0 0 ... 0 0 0]
CC12NC3=NCC1(O)C23,[0 0 0 ... 0 0 0]
c1cc(n(c1)C(=O)N)N,[0 0 0 ... 0 0 0]
OC(CNC=O)C=O,[0 1 0 ... 0 0 0]
O=C1C2OC2C2CC1C2,[0 0 0 ... 0 0 0]
CC1NC11CN2CC12C,[0 0 0 ... 0 0 0]
CC1C2CN3C4C3C2C14,[0 0 0 ... 0 0 0]
CC1OC2CCCC2O1,[0 0 0 ... 0 0 0]
O=CC1=CCCC2NC12,[0 0 0 ... 0 0 0]
N#CC1CC2NC2CN1,[0 0 0 ... 0 0 0]
[NH3+]CCOCC([O-])=O,[0 0 0 ... 0 0 0]
CC([NH3+])C([O-])=O,[0 1 0 ... 0 0 0]
COC1CC1C#N,[0 0 0 ... 0 0 0]
NC1=NC=CN=CC1=N,[0 0 0 ... 0 0 0]
NC1C=CC(=O)NC1=O,[0 0 0 ... 0 0 0]
OC1C(CC1=O)OC=O,[0 0 0 ... 0 0 0]
CC1CC1(C)OCC=O,[0 0 0 ... 0 0 0]
CC1C2CCC2NC1=O,[0 0 0 ... 0 0 0]
N#CC1CN1CC1CN1,[0 0 0 ... 0 0 0]
c1c([nH]c(=O)[nH]1)CO,[0 0 0 ... 0 0 0]
CC1CC1CN1CC1C,[0 0 0 ... 0 0 0]
CC(C=O)C1(CC1)C#N,[0 1 0 ... 0 0 0]
C1CN(C1)CC(=O)N,[0 0 0 ... 0 0 0]
CC1N(C)CC1=NO,[0 0 0 ... 0 0 0]
Cc1c(c(n[nH]1)C)O,[0 0 0 ... 0 0 0]
CC1(CCC=C1)C=O,[0 0 0 ... 0 0 0]
CCCCC(=O)C=O,[0 0 0 ... 0 0 0]
O1C2C1C1C3C4C(C23)N14,[0 0 0 ... 0 0 0]
CC(O)C(C)(O)C#N,[0 1 0 ... 0 0 0]
CC1=CC=C(CCC1)C,[0 0 0 ... 0 0 0]
CC1C2CC2C1CO,[0 0 0 ... 0 0 0]
O=CC1C2COC(=O)C12,[0 0 0 ... 0 0 0]
Cc1nccn1C(=O)C,[0 0 0 ... 0 0 0]
C#CC#CC1CCC=C1,[0 0 0 ... 0 0 0]
CC1C=CC2=CCCC12,[0 0 0 ... 0 0 0]
C#CC1CCCC=C1,[0 0 0 ... 0 0 0]
CC1C2OC(C#N)C12,[0 0 0 ... 0 0 0]
c1c(coc1N)NC=O,[0 0 0 ... 0 0 0]
CCC1(O)CC=CC1,[0 0 0 ... 0 0 0]
CC(CC#N)(C#C)C#C,[0 0 0 ... 0 0 0]
CC1OC(C)C2(CC2)O1,[0 0 0 ... 0 0 0]
CC12CCCOCC1N2,[0 0 0 ... 0 0 0]
CC(C)C1(COC1)C#N,[0 1 0 ... 0 0 0]
CC1OC2CC(C=O)C12,[0 0 0 ... 0 0 0]
CNC(C=O)C(C)=NO,[0 1 0 ... 0 0 0]
CC1(C#C)C2CC1(O)C2,[0 0 0 ... 0 0 0]
c1cnc(=O)oc1CO,[0 0 0 ... 0 0 0]
c1c(c(cnc1N)N)O,[0 0 0 ... 0 0 0]
C#CC(C#C)OC(=O)N,[0 1 0 ... 0 0 0]
OC1(CC1CC#N)C#N,[0 0 0 ... 0 0 0]
CCC1(CO)CC1O,[0 0 0 ... 0 0 0]
C#CC1=CC2OC2CC1,[0 0 0 ... 0 0 0]
C1CC(=O)N(C1)C(=O)N,[0 0 0 ... 0 0 0]
C#CC1COC2CC1C2,[0 0 0 ... 0 0 0]
CCN(C)c1ccoc1,[0 0 0 ... 0 0 0]
COCc1ccncn1,[0 0 0 ... 0 0 0]
CC12CCC3N1CC23O,[0 0 0 ... 0 0 0]
CC1C(=O)C2OC12C#N,[0 0 0 ... 0 0 0]
c1c(nc([nH]1)NC=O)O,[0 0 0 ... 0 0 0]
CC12CC(C1)(C2)C1CO1,[0 0 0 ... 0 0 0]
NC(=O)C1OC1C1CO1,[0 0 0 ... 0 0 0]
C#CC#Cc1ccoc1,[0 0 0 ... 0 0 0]
Cc1cncnc1,[0 0 0 ... 0 0 0]
Cc1[nH]c(c(n1)O)N,[0 0 0 ... 0 0 0]
CC12CN1C(C=O)C=C2,[0 0 0 ... 0 0 0]
O=C1C2C3C1C(C#C)N23,[0 0 0 ... 0 0 0]
OC(CC#C)C(O)C#C,[0 1 0 ... 0 0 0]
CCC1OCC1=NO,[0 0 0 ... 0 0 0]
CC1C2CC(O)C(C)N12,[0 0 0 ... 0 0 0]
C#CCNc1ncco1,[0 0 0 ... 0 0 0]
C1OC2OCC1C1OC21,[0 0 0 ... 0 0 0]
N=COC1=CNC(=N)O1,[0 0 0 ... 0 0 0]
CC1(OC1(C)C#C)C=O,[0 0 0 ... 0 0 0]
CCC(=NO)CNC=O,[0 0 0 ... 0 0 0]
CC12OCC3C1CC23O,[0 0 0 ... 0 0 0]
CC(C)(C#CC#N)O,[0 0 0 ... 0 0 0]
CC(C)C12C3CC1CN23,[0 1 0 ... 0 0 0]
OC1CC(=O)CC2CC12,[0 0 0 ... 0 0 0]
CC1=CC2(O)CC1C2O,[0 0 0 ... 0 0 0]
CC12C3OC(OC13)C2=O,[0 0 1 ... 0 0 0]
CC(C)C1(CC1)C2CC2,[0 1 0 ... 0 0 0]
CC12OC1C(C)(O)C2O,[0 0 0 ... 0 0 0]
OC1C2C3CC1CC23O,[0 0 0 ... 0 0 0]
C(C1CC1)C1CCO1,[0 0 0 ... 0 0 0]
CC1C2CC(C#C)C12O,[0 0 0 ... 0 0 0]
CC(=O)C1CC2(CN2)C1,[0 0 0 ... 0 0 0]
NC1(CC#N)CN2CC12,[0 0 0 ... 0 0 0]
CC12CCC1C1CC2C1,[0 0 0 ... 0 0 0]
N#CC12CN(C1)CC2,[0 0 0 ... 0 0 0]
CCCc1ccc(o1)N,[0 0 0 ... 0 0 0]
CC12OC(=O)C3C1OC23,[0 0 0 ... 0 0 0]
O=COCCC1CO1,[0 0 0 ... 0 0 0]
OC1C(=O)CC11COC1,[0 0 0 ... 0 0 0]
CC1(O)C2C3CCC2C13,[0 0 0 ... 0 0 0]
N#CC1CC2NC2C=C1,[0 0 0 ... 1 0 0]
OC1C(=N)OCCC1=O,[0 0 0 ... 0 0 0]
OC1=NC=CC(=N)N1,[0 0 0 ... 0 0 0]
NC(=O)CC1C2CC1C2,[0 0 0 ... 0 0 0]
CC1(C)C2OC3CN1C23,[0 0 0 ... 0 0 0]
CC(O)C12CCC1(C)O2,[0 1 0 ... 0 0 0]
CC1CC=CC2NC12,[0 0 0 ... 0 0 0]
OC1CC2(CO2)C2CC12,[0 0 0 ... 0 0 0]
ON=C1CCC(O)C1=O,[0 0 0 ... 0 0 0]
O=C1C2CC1C1OC1C2,[0 0 0 ... 0 0 0]
CC12NC1C1CC2C1=O,[0 0 0 ... 0 0 0]
CC1(O)C2C3C1CN23,[0 0 0 ... 0 0 0]
CCc1c[nH]cc1C,[0 0 0 ... 0 0 0]
CC1CC(=O)C1C(C)=O,[0 0 0 ... 0 0 0]
N=C1CC2(CC3NC23)O1,[0 0 0 ... 0 0 0]
CC1C2OC1(C)C2C#N,[0 0 0 ... 0 0 0]
CC1OC2C3CC2C1O3,[0 0 0 ... 0 0 0]
CC1CC(C1)OCC=O,[0 0 0 ... 0 0 0]
CC#CCC1NC1C#C,[0 0 0 ... 0 0 0]
CC1C2OC(C12)C(C)=O,[0 0 0 ... 0 0 0]
CCCn1ncnn1,[0 0 0 ... 0 0 0]
CC12COC1C2N1CC1,[0 0 0 ... 0 0 0]
O=CC1C2COC12,[0 0 0 ... 0 0 0]
CC1(CCCN1C=O)C,[0 0 0 ... 0 0 0]
C#CCC(=O)CC=O,[0 0 0 ... 0 0 0]
NC1=NC=C(O)NC1=N,[0 0 0 ... 0 0 0]
CC1OC(C)C2(C)OC12,[0 0 0 ... 0 0 0]
N#CCC1=CC2CC1C2,[0 0 0 ... 0 0 0]
N=COC(=O)C#C,[0 0 0 ... 0 0 0]
c1coc(n1)CC2CC2,[0 0 0 ... 0 0 0]
OC(C#N)C(=O)NC=O,[0 1 0 ... 0 0 0]
OC1C2OC2C=C1C=O,[0 0 0 ... 0 0 0]
CC(O)C1CN1C(C)C,[0 1 0 ... 0 0 0]
N#CC12CCC1CN2,[0 0 0 ... 0 0 0]
O=C1OC2C=CCNC12,[0 0 0 ... 0 0 0]
CC1C2C3N2CC13C#C,[0 0 0 ... 0 0 0]
NC(=O)C#CCC1CN1,[0 0 0 ... 0 0 0]
NC(=O)NCC1CCO1,[0 0 0 ... 0 0 0]
O=C1C2C3CC(C23)C1=O,[0 0 0 ... 0 0 0]
OC12C3OC4C(C13)C24O,[0 0 0 ... 0 0 0]
OC1C=C(C#C)C2NC12,[0 0 0 ... 0 0 0]
CC1NC1CC#C,[0 0 0 ... 0 0 0]
CC(=O)C1C2OC(=N)C12,[0 0 0 ... 0 0 0]
Cc1ncc(o1)C2CC2,[0 0 0 ... 0 0 0]
O=CCN1C2COCC12,[0 0 0 ... 0 0 0]
CC(=O)C1(CO)CO1,[0 0 0 ... 0 0 0]
C1CC2=C(C1)NC(=O)C2,[0 0 0 ... 0 0 0]
O=C1OC23CC2(CC3)O1,[0 0 0 ... 0 0 0]
c1cn(c(c1N)O)C=O,[0 0 0 ... 0 0 0]
CC1(C)CCC2COC12,[0 0 0 ... 0 0 0]
CN1C(=O)CC12COC2,[0 0 0 ... 0 0 0]
CC12CC3(CCC3)C1O2,[0 0 0 ... 0 0 0]
C1C2C3C4C5CC4(C35)N12,[0 0 0 ... 0 0 0]
OC12CN3C1C1(CO1)C23,[0 0 0 ... 0 0 0]
C1C=CCC=CCC=C1,[0 0 0 ... 0 0 0]
CC1OC1(C#N)C(N)=N,[0 0 0 ... 1 0 0]
CCC12CC3C(C1)C23,[0 0 0 ... 0 0 0]
CCc1c(ocn1)CO,[0 0 0 ... 0 0 0]
NC(=O)C12C3C4C3C1C24,[0 0 0 ... 0 0 0]
C#CC1CCC2OC12,[0 0 0 ... 0 0 0]
OC(C1CC1)C1CO1,[0 1 0 ... 0 0 0]
CCc1ccoc1,[0 0 0 ... 0 0 0]
O=C1C=CN2CC12C#C,[0 0 0 ... 0 0 0]
Cn1ccc(c1O)CO,[0 0 0 ... 0 0 0]
c1c2c([nH]nn2)n[nH]1,[0 0 0 ... 0 0 0]
CC#CCC#CCC=O,[0 0 0 ... 0 0 0]
CC(=O)C1NCC2OC12,[0 0 0 ... 0 0 0]
CC1(CCC1=O)C=O,[0 0 0 ... 0 0 0]
c1cnc(c(n1)O)F,[0 0 0 ... 0 0 0]
O=CC12CC(=O)CC1O2,[0 0 0 ... 0 0 0]
OC12CC(C1)C(C=O)=C2,[0 0 0 ... 0 0 0]
CC(CC#N)C#CC=O,[0 1 0 ... 0 0 0]
c1c(=O)ncoc(=O)n1,[0 0 0 ... 0 0 0]
NC1=NC(=N)ON=N1,[0 0 0 ... 0 0 0]
C1OC2OC3CC1C2C3,[0 0 0 ... 0 0 0]
CC([NH3+])C1NC1C([O-])=O,[0 1 0 ... 0 0 0]
Cc1cnc(c(=O)o1)O,[0 0 0 ... 0 0 0]
C#CC1(CC1)OC(=O)N,[0 0 0 ... 0 0 0]
c1c(ncc(=O)[nH]1)O,[0 0 0 ... 0 0 0]
NC1=C(C[NH3+])OC([O-])=C1,[0 0 0 ... 0 0 0]
C#CC1=CCNC1=O,[0 0 0 ... 0 0 0]
CN1C(=O)C2N3CC12C3,[0 0 0 ... 0 0 0]
CC#CC12CC1OC=N2,[0 0 0 ... 0 0 0]
C(C(=O)N)N=C(C=O)N,[0 0 0 ... 0 0 0]
C1COCC(=N1)NC=O,[0 0 0 ... 0 0 0]
CC1CC2OC(C)C=C12,[0 0 0 ... 0 0 0]
CC12OCC1C2CC#C,[0 0 0 ... 0 0 0]
CC1(C)CC1(C#C)C#N,[0 0 0 ... 0 0 0]
N#CC1C2C3NC1C23,[0 0 0 ... 0 0 0]
O=C(C#N)C1NC1C#C,[0 0 0 ... 0 0 0]
CCCC1CC1O,[0 0 0 ... 0 0 0]
C1C2C3CC4C2C1C34,[0 0 0 ... 0 0 0]
O1C2C3C4C5C1C2C5N34,[0 0 0 ... 0 0 0]
CCOC1=COC(=N)N1,[0 0 0 ... 0 0 0]
N=C1OC2C1C21COC1,[0 0 0 ... 0 0 0]
C1C2C1C1CC2CO1,[0 0 0 ... 0 0 0]
CN1CC(C(N)=O)C1=O,[0 0 0 ... 0 0 0]
C1c2c(oc(=O)o2)CN1,[0 0 0 ... 0 0 0]
CC1CC1COCC#N,[0 0 0 ... 0 0 0]
C#CC#CC12CCC1N2,[0 0 0 ... 0 0 0]
CC1NC1(C)CC=O,[0 0 0 ... 0 0 0]
CC1(C)CC11CC(O)C1,[0 0 0 ... 0 0 0]
CC1(CCCC=C1)C#C,[0 0 0 ... 0 0 0]
CC1(NC=O)C2CCC12,[0 0 0 ... 0 0 0]
O=C1CCCOC2CC12,[0 0 0 ... 0 0 0]
c1coc(c1C#N)C=O,[0 0 0 ... 0 0 0]
C1OC2C3OCC2C1O3,[0 0 0 ... 0 0 0]
CC(N)(CC1CN1)C#N,[0 0 0 ... 0 0 0]
COCC1CC(C)C1,[0 0 0 ... 0 0 0]
CC1NC(=O)C(C)=C1N,[0 0 0 ... 0 0 0]
NC1=COC(=C1)C1CN1,[0 0 0 ... 0 0 0]
N#CC1CC2OC=NC12,[0 0 0 ... 0 0 0]
c1cnc2c(n1)CCO2,[0 0 0 ... 0 0 0]
Cn1cccc1O,[0 0 0 ... 0 0 0]
NC(=O)N1C2C3OC3C12,[0 0 0 ... 0 0 0]
C1C(CC(=O)NC1=O)O,[0 0 0 ... 0 0 0]
C1C=CC2NC12,[0 0 0 ... 0 0 0]
CC(C#C)C#CC1CO1,[0 1 0 ... 0 0 0]
OC12C3C1C1N=C2OC31,[0 0 0 ... 0 0 0]
O=C1C=C(C#C)C2NC12,[0 0 0 ... 0 0 0]
N#CCNC1CC2CC12,[0 0 0 ... 0 0 0]
CC1OC2OC1CC2=O,[0 0 0 ... 0 0 0]
[O-]C(=O)CNC1C[NH2+]C1,[0 0 0 ... 0 0 0]
CC(C)C(=O)CC=O,[0 1 0 ... 0 0 0]
CN1C2CC1C2C(C)=O,[0 1 0 ... 0 0 0]
O=C1COC(=O)C2CN12,[0 0 0 ... 0 0 0]
C1C2COC3=C2N1C=N3,[0 0 0 ... 0 0 0]
C(CC(=O)C(=N)N)C#N,[0 0 0 ... 0 0 0]
CC1C2OC3CC2C13,[0 0 0 ... 0 0 0]
CC1=CC2CCC=C2C1,[0 0 0 ... 0 0 0]
O=C1COCOC1C#C,[0 0 0 ... 0 0 0]
O=CC1C2OC1C1CC21,[0 0 0 ... 0 0 0]
c1cnc2c(n1)CCN2,[0 0 0 ... 0 0 0]
OC(C1C[NH2+]C1)C([O-])=O,[0 1 0 ... 0 0 0]
CC1C2N3CC2(C#N)C13,[0 0 0 ... 0 0 0]
c1c(c(ncn1)O)O,[0 0 0 ... 0 0 0]
OC1C2OC(C#N)C12O,[0 0 0 ... 0 0 0]
c1c[nH]c(nc1=O)O,[0 0 0 ... 0 0 0]
c1c[nH]cnc(=O)c1=O,[0 0 0 ... 0 0 0]
NC12C3NC1C3NC2=O,[0 0 0 ... 0 0 0]
NC1(C([NH3+])C1O)C([O-])=O,[0 0 0 ... 0 0 0]
CC1C2C3OC(=O)N1C23,[0 0 0 ... 0 0 0]
CC12OCC1C2CC#N,[0 0 0 ... 0 0 0]
O=C1C=CC2OC12,[0 0 0 ... 0 0 0]
O=CN1CC2C3C1CN23,[0 0 0 ... 0 0 0]
CCCOCC,[0 0 0 ... 0 0 0]
O=C1CC=C2COC2C1,[0 0 0 ... 0 0 0]
NC(=O)C1NC2COC12,[0 0 0 ... 0 0 0]
CC(=O)C(C#C)(C#C)O,[0 0 0 ... 0 0 0]
CNC12CC1OC2=O,[0 0 0 ... 0 0 0]
CC1CC(C)C(=N)O1,[0 0 0 ... 0 0 0]
N#CC1CCOC11CC1,[0 0 0 ... 0 0 1]
OC1CC2C3CCC1N23,[0 0 0 ... 0 0 0]
Cc1c(c([nH]c1N)O)O,[0 0 0 ... 0 0 0]
OC12COC1C1CCC21,[0 0 0 ... 0 0 0]
C#CC1=CCC(=O)CC1,[0 0 0 ... 0 0 0]
CC1CC2CC(=O)C12C,[0 0 0 ... 0 0 0]
C1CC1C1=CCC2CC12,[0 0 0 ... 0 0 0]
CC1C=CC2CC1(C)O2,[0 0 0 ... 0 0 0]
N=C1OC2CC2(O1)C#C,[0 0 0 ... 0 0 0]
CC(C#C)C1(C)CO1,[0 1 0 ... 0 0 0]
C1CN(C(=O)CN1)C=O,[0 0 0 ... 0 0 0]
N#CC1CCC11COC1,[0 0 0 ... 0 0 0]
OC1C2C=CCC12C=O,[0 0 0 ... 0 0 0]
OC1C(CC1C=O)C=O,[0 0 0 ... 0 0 0]
CC(O)CCCCO,[0 1 0 ... 0 0 0]
OC12CN3C1C2C3=O,[0 0 0 ... 0 0 0]
CC(=O)C12CN1CC2=O,[0 0 0 ... 0 0 0]
CC1CC(=O)CC=C1C,[0 0 0 ... 0 0 0]
CN1CC1C#CC1CO1,[0 0 0 ... 0 0 0]
CN1CC1CC1(C)CC1,[0 0 0 ... 0 0 0]
CC1(C)COC(=N)OC1,[0 0 0 ... 0 0 0]
CC12OC1(C)C1CCC21,[0 0 0 ... 0 0 0]
CNc1coc(n1)OC,[0 0 0 ... 0 0 0]
O=CC1CCCCC=C1,[0 0 0 ... 0 0 0]
CC1C2OC(C1O)C2=O,[0 0 0 ... 0 0 0]
O=CC(=O)C12CN1CC2,[0 0 0 ... 0 0 0]
OC1CC(C1)NCC#N,[0 0 0 ... 0 0 0]
CC1C(O)C2=NC=CN12,[0 0 0 ... 0 0 0]
CC1(C)OC(=O)C2OC12,[0 0 0 ... 0 0 0]
CC1CCC2=NC=CN12,[0 0 0 ... 0 0 0]
CC1(C)C2CC=CC1O2,[0 0 0 ... 0 0 0]
CC1C2NC2(C)C1O,[0 0 0 ... 0 0 0]
CN(C)C(=O)C(O)C#N,[0 1 0 ... 0 0 0]
C1C2C3CC22COCC132,[0 0 0 ... 0 0 0]
CC1=CCC2CC2C1=O,[0 0 0 ... 0 0 0]
N=C1NC(C=O)=CC1=O,[0 0 0 ... 0 0 0]
CC1(CC(=NO)C1)C,[0 0 0 ... 0 0 0]
c1[nH]c(c(n1)O)C(=O)N,[0 0 0 ... 0 0 0]
O=C1OCC2CC1CO2,[0 0 0 ... 0 0 0]
CC12C3CC1=CC1C3N21,[0 0 0 ... 0 0 0]
O=C1CN2CC2C2CC12,[0 0 0 ... 0 0 0]
CC12CC3=CCC1C23O,[0 0 0 ... 0 0 0]
O=CC1OCCC11CC1,[0 0 0 ... 0 0 0]
C1C(=CC(=O)N1)CC=O,[0 0 0 ... 0 0 0]
NC(=O)CC1C2CC1O2,[0 0 0 ... 0 0 0]
O=CC1=NC2CC(C2)O1,[0 0 0 ... 0 0 0]
CC1C=CC(=O)N1C=O,[0 0 0 ... 0 0 0]
OC12CC3C4CN4C1C23,[0 0 0 ... 0 0 0]
N=COCC#CCC#N,[0 0 0 ... 0 0 0]
CC12COC(C)(C1)OC2,[0 0 0 ... 0 0 0]
C#CC#CC1OCCO1,[0 0 0 ... 0 0 0]
O=C1C2CCC1N=CN2,[0 0 0 ... 0 0 0]
CC(=O)C1CC2CN12,[0 0 0 ... 0 0 0]
Cc1cc(c(o1)C#N)N,[0 0 0 ... 0 0 0]
O=C1CC2C(N1)C2C#N,[0 0 0 ... 0 0 0]
CC1NC1(C#C)C#C,[0 0 0 ... 0 0 0]
CC1(O)CC1(O)C=O,[0 0 0 ... 0 0 0]
Cc1cnc(cn1)OC,[0 0 0 ... 0 0 0]
O=C1CC2(CC3CC23)N1,[0 0 0 ... 0 0 0]
CCc1ncnc(n1)C,[0 0 0 ... 0 0 0]
C1OC11CC=C2CCC12,[0 0 0 ... 0 0 0]
CC1C2N3CC2(C3)N1C,[0 0 0 ... 0 0 0]
OC1(C=O)C2OC2C1=O,[0 0 0 ... 0 0 0]
OC12CC1OCC2C#C,[0 0 0 ... 0 0 0]
C#CC1C2CC=CCC12,[0 0 0 ... 0 0 0]
CC(=O)C1C2CCCN12,[0 0 0 ... 0 0 0]
CC12CC(C)(O)C1C2O,[0 0 0 ... 0 0 0]
CC(C)C1(CN1)C1CN1,[0 1 0 ... 0 0 0]
N#CC12C3C1C1CC3C21,[0 0 0 ... 0 0 0]
Cc1[nH]c(c(n1)O)C#C,[0 0 0 ... 0 0 0]
CC12CNCC1(N2)C#N,[0 0 0 ... 0 0 0]
CC1CC11C2C3CN1C23,[0 0 0 ... 0 0 0]
CC12C=CCCC1C2O,[0 0 0 ... 0 0 0]
CC1C=CC2NC2C=C1,[0 0 0 ... 0 0 0]
CC12OCC3(O)CC1C23,[0 0 0 ... 0 0 0]
CCC(CC)C(=O)N,[0 1 0 ... 0 0 0]
CCC(=O)C1OC1C,[0 0 0 ... 0 0 0]
[NH3+]C1CC1(C#C)C([O-])=O,[0 0 0 ... 0 0 0]
O=CC1COCC=CC1,[0 0 0 ... 0 0 0]
O=CC12CC(C1)O2,[0 0 0 ... 0 0 0]
OC12COC11CC2CC1,[0 0 0 ... 0 0 0]
CC#CCC1CNC1=O,[0 0 0 ... 0 0 0]
O=CCCC1CC2CN12,[0 0 0 ... 0 0 0]
OC12CNC1C(=O)C2,[0 0 0 ... 0 0 0]
OC(C#C)C12CC1CO2,[0 1 0 ... 0 0 0]
OC1C(O)C(=O)C1C#C,[0 0 0 ... 0 0 0]
O=C1NC=CC1CC#N,[0 0 0 ... 0 0 0]
NC(=O)C12CC(C1)C2=O,[0 0 0 ... 0 0 0]
N=C1OC2C3CC1CC23,[0 0 0 ... 0 0 0]
CCOCC1CN1C,[0 0 0 ... 0 0 0]
C1CN1C1CC2CC1O2,[0 0 0 ... 0 0 0]
N=C1OC23CN(CC2)C13,[0 0 0 ... 0 0 0]
c1c(con1)N,[0 0 0 ... 0 0 0]
CCN1CC1CC#C,[0 0 0 ... 0 0 0]
CC(O)C1C2OC1C2=O,[0 1 0 ... 0 0 0]
Cc1c[nH]c(n1)NC=O,[0 0 0 ... 0 0 0]
C(COC(=O)N)NC=O,[0 0 0 ... 0 0 0]
CC1=CC2NC2C(O)C1,[0 0 0 ... 0 0 0]
O=CC1CC2COC1O2,[0 0 0 ... 0 0 0]
C1C2C3C4OC4C1CN23,[0 0 0 ... 0 0 0]
C#CC1C2COC1C=C2,[0 0 0 ... 0 0 0]
NC(=O)C1CC(=O)N1,[0 0 0 ... 0 0 0]
C1OC2C3CN4CC3C124,[0 0 0 ... 0 0 0]
N=C1OC2CC(C2)C1=O,[0 0 0 ... 0 0 0]
OC12C3CCN=C1OC23,[0 0 0 ... 0 0 0]
CC1CC2CC1(C)C2=O,[0 0 0 ... 0 0 0]
CC1=CC(=O)C2CCC12,[0 0 0 ... 0 0 0]
CC12OCC3C4C1C2N34,[0 0 0 ... 0 0 0]
CC12CC1C1(CC1)CO2,[0 0 0 ... 0 0 0]
CN1CC11CC2CC12C,[0 0 0 ... 0 0 0]
CC(O)C1(C)CC1(C)O,[0 1 0 ... 0 0 0]
CC(C)(NC=O)C1CO1,[0 0 0 ... 0 0 0]
CC1CC1(OC=N)C=O,[0 0 0 ... 0 0 0]
C#CC1C2CC1OCC2,[0 0 0 ... 0 0 0]
O=C1CC2CC12N1CC1,[0 0 0 ... 0 0 0]
c1cnccoccn1,[0 0 0 ... 0 0 0]
CC(O)CC#CC(C)O,[0 1 0 ... 0 0 0]
CC1(CN1)C1CO1,[0 0 0 ... 0 0 0]
C1C(CO1)C(=O)CC#N,[0 0 0 ... 0 0 0]
CC1=COC(=N)C(O)=C1,[0 0 0 ... 0 0 0]
C#CC1(C#N)C2CC1C2,[0 0 0 ... 0 0 0]
C1CC11CC2OCCC12,[0 0 0 ... 0 0 0]
CC(C)c1c(nco1)N,[0 1 0 ... 0 0 0]
C1COC(=N1)NC(=O)N,[0 0 0 ... 0 0 0]
OC1CC1(O)C#C,[0 0 0 ... 0 0 0]
CC(=O)OCC1(C)CN1,[0 0 0 ... 0 0 0]
CC1OC(=O)N(C)C1=O,[0 0 0 ... 0 0 0]
CC1=CCC=C(CC1)C,[0 0 0 ... 0 0 0]
CC1(COC1)C1CCO1,[0 0 0 ... 0 0 0]
Cc1c(nc(o1)O)NC,[0 0 0 ... 0 0 0]
ON=C1CC2OC3C2C13,[0 0 0 ... 0 0 0]
N#CCN=C1CC2CN12,[0 0 0 ... 0 0 0]
C1OC23CCC=C2CC13,[0 0 0 ... 0 0 0]
CC(C)(C)C1(CC1)O,[0 0 0 ... 0 0 0]
OC1C2C3OC4C(C23)C14,[0 0 0 ... 0 0 0]
ON=C1CC2(O)CC1C2,[0 0 0 ... 0 0 0]
